DATAFLOW,LAST UPDATE,freq,deg_urb,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,EU27_2020,2014,2.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,EU28,2014,3.8,e
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,FI,2014,7.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,HR,2014,0.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,HU,2014,3.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,IE,2014,5.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,IS,2014,0.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,IT,2014,2.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,LT,2014,6.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,LU,2014,5.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,LV,2014,3.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,MT,2014,3.2,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,NO,2014,2.1,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,PL,2014,2.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,PT,2014,4.6,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,RO,2014,5.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,SE,2014,2.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,SI,2014,1.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,SK,2014,1.2,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y25-64,PC,UK,2014,13.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,AT,2014,0.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,BE,2014,0.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,BG,2014,1.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,CY,2014,0.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,CZ,2014,3.2,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,DE,2014,3.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,DK,2014,2.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,EE,2014,0.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,EL,2014,0.2,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,ES,2014,1.6,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,EU27_2020,2014,2.1,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,EU28,2014,3.1,e
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,FI,2014,7.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,HR,2014,0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,HU,2014,1.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,IE,2014,4.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,IS,2014,0.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,IT,2014,1.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,LT,2014,7.6,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,LU,2014,6.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,LV,2014,3.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,MT,2014,1.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,NO,2014,2.6,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,PL,2014,2.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,PT,2014,3.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,RO,2014,6.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,SE,2014,2.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,SI,2014,1.2,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,SK,2014,0.6,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y35-44,PC,UK,2014,12.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,AT,2014,1.1,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,BE,2014,6.6,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,BG,2014,2.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,CY,2014,1.2,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,CZ,2014,3.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,DE,2014,6.1,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,DK,2014,6.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,EE,2014,1.1,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,EL,2014,1.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,ES,2014,2.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,EU27_2020,2014,3.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,EU28,2014,4.7,e
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,FI,2014,9.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,HR,2014,1.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,HU,2014,6.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,IE,2014,7.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,IS,2014,0.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,IT,2014,1.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,LT,2014,9.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,LU,2014,5.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,LV,2014,3.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,MT,2014,3.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,NO,2014,2.1,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,PL,2014,3.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,PT,2014,4.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,RO,2014,6.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,SE,2014,2.2,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,SI,2014,0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,SK,2014,1.6,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-54,PC,UK,2014,17.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,AT,2014,1.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,BE,2014,7.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,BG,2014,1.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,CY,2014,0.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,CZ,2014,3.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,DE,2014,6.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,DK,2014,8.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,EE,2014,1.2,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,EL,2014,1.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,ES,2014,3.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,EU27_2020,2014,3.6,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,EU28,2014,4.8,e
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,FI,2014,8.1,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,HR,2014,1.6,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,HU,2014,5.2,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,IE,2014,7.2,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,IS,2014,0.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,IT,2014,2.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,LT,2014,8.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,LU,2014,6.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,LV,2014,3.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,MT,2014,4.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,NO,2014,2.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,PL,2014,2.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,PT,2014,5.6,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,RO,2014,5.6,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,SE,2014,1.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,SI,2014,0.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,SK,2014,2.2,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y45-64,PC,UK,2014,16.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,AT,2014,0.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,BE,2014,8.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,BG,2014,0.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,CY,2014,0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,CZ,2014,4.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,DE,2014,6.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,DK,2014,12.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,EE,2014,1.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,EL,2014,1.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,ES,2014,4.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,EU27_2020,2014,3.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,EU28,2014,4.8,e
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,FI,2014,6.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,HR,2014,1.6,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,HU,2014,4.1,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,IE,2014,6.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,IS,2014,0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,IT,2014,3.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,LT,2014,7.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,LU,2014,7.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,LV,2014,3.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,MT,2014,5.1,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,NO,2014,2.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,PL,2014,2.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,PT,2014,6.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,RO,2014,4.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,SE,2014,1.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,SI,2014,1.6,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,SK,2014,2.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y55-64,PC,UK,2014,14.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,AT,2014,1.1,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,BE,2014,3.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,BG,2014,1.1,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,CY,2014,0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,CZ,2014,1.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,DE,2014,5.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,DK,2014,14.1,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,EE,2014,0.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,EL,2014,0.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,ES,2014,3.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,EU27_2020,2014,3.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,EU28,2014,4.1,e
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,FI,2014,4.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,HR,2014,2.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,HU,2014,3.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,IE,2014,4.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,IS,2014,0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,IT,2014,5.2,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,LT,2014,1.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,LU,2014,8.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,LV,2014,1.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,MT,2014,3.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,NO,2014,3.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,PL,2014,1.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,PT,2014,3.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,RO,2014,3.2,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,SE,2014,2.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,SI,2014,0.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,SK,2014,1.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y65-74,PC,UK,2014,9.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,AT,2014,0.8,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,BE,2014,3.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,BG,2014,1.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,CY,2014,0.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,CZ,2014,2.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,DE,2014,4.6,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,DK,2014,7.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,EE,2014,0.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,EL,2014,0.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,ES,2014,2.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,EU27_2020,2014,2.7,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,EU28,2014,3.6,e
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,FI,2014,6.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,HR,2014,1.1,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,HU,2014,3.1,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,IE,2014,5.1,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,IS,2014,0.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,IT,2014,2.6,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,LT,2014,5.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,LU,2014,5.5,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,LV,2014,3.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,MT,2014,4.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,NO,2014,2.3,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,PL,2014,2.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,PT,2014,4.0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,RO,2014,4.4,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,SE,2014,2.2,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,SI,2014,1.6,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,SK,2014,1.1,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE18,PC,UK,2014,12.2,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE65,PC,AT,2014,0.6,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE65,PC,BE,2014,1.9,
ESTAT:HLTH_EHIS_AL2U(1.0),21/03/19 23:00:00,A,DEG2,T,Y_GE65,PC,BG,2014,1.1,
